/government/speeches/the-rt-hon-chris-huhne-mp-speech-pylon-design-competition-shortlisting-event,[(0, 0.84255094750468018), (17, 0.063013637845310763), (8, 0.04074458037861127)]
/government/speeches/the-rt-hon-chris-huhne-mp-speech-the-art-and-the-science-of-climate-change,[(0, 0.77685915992654253), (17, 0.10450685246090385), (8, 0.03556991350512359)]
/government/speeches/the-rt-hon-chris-huhne-mp-speech-the-economics-of-climate-change,[(0, 0.83324985964792109), (17, 0.09804948151108471), (7, 0.020939017090718545)]
/government/speeches/the-rt-hon-chris-huhne-mps-speech-at-chatham-house-23-september-2010,[(0, 0.77469854862104648), (17, 0.11145179966523001), (7, 0.037792519624531215)]
/government/speeches/the-rt-hon-chris-huhne-mps-speech-at-the-lga-annual-conference-in-bournemouth,[(0, 0.62301225337478106), (17, 0.20110800064657691), (7, 0.079374314319346675)]
/government/speeches/the-rt-hon-chris-huhne-mps-speech-at-the-opening-of-the-bridgwater-college-energy-centre,[(0, 0.7934783137339253), (17, 0.064492671848531163), (5, 0.038655829931631733)]
/government/speeches/the-rt-hon-chris-huhne-mps-speech-for-the-cpre-annual-lecture,[(0, 0.7437677548695335), (17, 0.11561391801664975), (7, 0.02281998489823836)]
/government/speeches/the-rt-hon-chris-huhne-mps-speech-on-scottish-renewables,[(0, 0.77638918163554649), (17, 0.1026063303452306), (7, 0.030051723219927769)]
/government/speeches/the-rt-hon-chris-huhne-mps-speech-to-ccs-senior-stakeholders-conference,[(0, 0.78517169086641181), (17, 0.087691560806397117), (5, 0.029664811061241712)]
/government/speeches/the-rt-hon-chris-huhne-mps-speech-to-centreforum-3-march-2011,[(0, 0.75743918133837407), (17, 0.096265064051196531), (7, 0.062808346805175705)]
/government/speeches/the-rt-hon-chris-huhne-mps-speech-to-lse,[(0, 0.76677081179392848), (17, 0.12872947402412926), (7, 0.041344977238209422)]
/government/speeches/the-rt-hon-chris-huhne-mps-speech-to-the-carbon-show-business-design-centre-london,[(0, 0.72389443286110244), (17, 0.11334305149175601), (7, 0.078796372772374168)]
/government/speeches/the-rt-hon-chris-huhne-mps-speech-to-the-cbi-conference,[(0, 0.74970871872384826), (17, 0.10929254641110403), (7, 0.043149604919107416)]
/government/speeches/the-rt-hon-chris-huhne-mps-speech-to-the-ccsa-reception,[(0, 0.82126148540137967), (17, 0.10896801769214014), (7, 0.024105657839911476)]
/government/speeches/the-rt-hon-chris-huhne-mps-speech-to-the-economist-uk-energy-summit,[(0, 0.75137607635462911), (17, 0.14144748860723932), (7, 0.047561192906549456)]
/government/speeches/the-rt-hon-chris-huhne-mps-speech-to-the-european-future-energy-forum,[(0, 0.80167534049484468), (17, 0.098948324127464543), (7, 0.025149623193829219)]
/government/speeches/the-rt-hon-chris-huhne-mps-speech-to-the-green-alliance-uk-eu-action-on-climate-change,[(0, 0.79571304126747344), (17, 0.11065409883240804), (7, 0.035248253199342959)]
/government/speeches/the-rt-hon-chris-huhne-mps-speech-to-the-guardians-cleantech-energy-summit,[(0, 0.76230739865118013), (17, 0.10922726415767987), (7, 0.033767595025207611)]
/government/speeches/the-rt-hon-chris-huhne-mps-speech-to-the-passivhaus-conference,[(0, 0.74063872180220225), (7, 0.1494846498675961), (17, 0.033820013972868948)]
/government/speeches/the-rt-hon-chris-huhne-mps-speech-to-the-renewable-uk-conference,[(0, 0.8063426652525133), (17, 0.1040818331233573), (15, 0.013722521099224179)]
/government/speeches/the-rt-hon-chris-huhne-mps-speech-to-the-royal-geographical-society,[(0, 0.76870459074044328), (17, 0.090422043805327465), (7, 0.046025829202970513)]
/government/speeches/the-rt-hon-chris-huhne-mps-speech-to-the-tuc-annual-climate-change-conference,[(0, 0.73075881693695932), (17, 0.12933447233143414), (7, 0.051953690734931439)]
/government/speeches/greg-barkers-opening-speech-to-the-european-future-energy-forum-20-october-2010,[(0, 0.74640303130227481), (17, 0.16301843989942011), (7, 0.042157838433331131)]
/government/speeches/greg-barkers-opening-speech-to-the-rights-and-resources-initiative-rri-dialogue,[(0, 0.69570497886117866), (19, 0.16430860020483867), (17, 0.047359055234910949)]
/government/speeches/greg-barkers-speech-at-the-bpf-annual-residential-conference,[(0, 0.7146774791593743), (17, 0.077099832304967669), (7, 0.075952616608822507)]
/government/speeches/greg-barkers-speech-to-the-micropower-council,[(0, 0.7800426211632947), (17, 0.1095392982175715), (6, 0.022031629527554823)]
/government/speeches/greg-barkers-speech-to-the-ruk-wave-and-tidal-conference-qeii-conference-centre,[(0, 0.83207758780827379), (17, 0.064567290509875294), (12, 0.020931772094296582)]
/government/speeches/speech-by-charles-hendry-at-mccloskeys-coal-uk-conference,[(0, 0.80184488629664963), (17, 0.074184027810408074), (8, 0.031655307346274801)]
/government/speeches/speech-by-energy-and-climate-secretary-edward-davey-on-the-launch-of-the-energy-efficiency-deployment-office,[(7, 0.64274770589719432), (0, 0.16829361280277258), (17, 0.11288245115444723)]
/government/speeches/speech-by-greg-barker-at-the-ecobuild-conference,[(0, 0.70123571386292682), (7, 0.072877872316649897), (11, 0.067504256860051418)]
/government/speeches/investing-for-the-future-in-turbulent-times-charles-hendry-speech-to-mena-chatham-house,[(0, 0.83785617615506436), (17, 0.081812834052750666), (7, 0.025239297589473381)]
/government/speeches/charles-hendrys-keynote-speech-to-ccs-senior-stakeholders-conference,[(0, 0.85081509853556458), (17, 0.061887055565841495), (8, 0.036738036500696722)]
/government/speeches/the-rt-hon-chris-huhne-mp-the-geopolitics-of-climate-change-speech-to-future-maritime-operations-conference-at-the-royal-united-services-institute,[(0, 0.78497317658938093), (17, 0.10673019604066969), (8, 0.023366550864733222)]
/government/speeches/climate-impacts-study-speech-by-the-rt-hon-chris-huhne-mp,[(8, 0.52589529054388584), (0, 0.2564753274791875), (17, 0.091964328344336405)]
/government/speeches/edward-davey-opening-remarks-to-the-clean-energy-ministerial,[(0, 0.80432917528989556), (17, 0.074716964393489751), (8, 0.03063008349768271)]
/government/speeches/edward-davey-speech-to-climate-resource-security-dialogue-for-the-21st-century-conference,[(0, 0.73167759996833914), (17, 0.16072555436814004), (15, 0.024012682291407596)]
/government/speeches/electricity-market-reform-oral-statement-by-the-rt-hon-chris-huhne-mp,[(0, 0.7615584479281351), (17, 0.11883570980775508), (7, 0.046663059286400334)]
/government/speeches/electricity-market-reform-the-rt-hon-chris-huhne-mps-oral-statement,[(0, 0.75542916374467328), (17, 0.12939239704747638), (6, 0.030028516115655109)]
/government/speeches/energy-bill-second-reading-the-rt-hon-chris-huhne-mp-10-may-2011,[(0, 0.68261829788635642), (7, 0.15136439613976771), (17, 0.080625241045769597)]
/government/speeches/fourth-carbon-budget-oral-ministerial-statement-by-the-rt-hon-chris-huhne-mp-17-may-2011,[(0, 0.67813184226570844), (17, 0.13188241389385855), (7, 0.080379105707821877)]
/government/speeches/greg-barker-address-to-the-chpa-president-reception,[(0, 0.82500445823683521), (17, 0.071764161427548406), (7, 0.023782441807114498)]
/government/speeches/greg-barker-key-note-address-to-the-ashden-awards,[(0, 0.80512920113339037), (17, 0.095682887842306816), (19, 0.046316524462528146)]
/government/speeches/greg-barker-key-note-speech-at-launch-of-green-deal-skills-alliance,[(0, 0.69067767544639147), (7, 0.13209153775871443), (17, 0.075106534603258779)]
/government/speeches/greg-barker-keynote-speech-launch-of-the-green-deal-skills-alliance,[(19, 0.51944398217194299), (0, 0.3333221085136947), (11, 0.09701684692760848)]
/government/speeches/greg-barker-speech-at-the-launch-of-rea-made-in-britain-report,[(0, 0.7972402203562704), (17, 0.13181741810462164), (5, 0.024055683679257971)]
/government/speeches/greg-barker-speech-to-micropower-council-annual-event,[(0, 0.69602044847944067), (17, 0.14724234140800194), (11, 0.039124608771106129)]
/government/speeches/greg-barker-speech-green-deal-and-big-society-event,[(0, 0.6347351623683144), (17, 0.11170923306798142), (11, 0.10828126762018646)]
/government/speeches/greg-barkers-speech-for-solar-power-uk,[(0, 0.82371871622283821), (17, 0.091718831579873303), (7, 0.022800427516133384)]
/government/speeches/outcomes-of-cancun-climate-conference-the-rt-hon-chris-huhne-mps-oral-statement-to-parliament,[(0, 0.73161532312514621), (7, 0.10181920124796659), (17, 0.067136769653721853)]
/government/speeches/secretary-of-state-the-rt-hon-chris-huhne-mps-oral-statement-on-the-outcomes-of-the-durban-cop17-climate-change-conference,[(0, 0.72535412130955823), (7, 0.09681460172530558), (17, 0.077131692215354361)]
/government/speeches/the-case-for-action-on-climate-change-the-rt-hon-chris-huhne-mp-delivers-three-key-speeches,[(0, 0.8260409326146132), (17, 0.11771422906843525), (8, 0.020845221504417661)]
/government/speeches/charles-hendrys-speech-to-the-fuellers-lecture-25th-anniversary,[(0, 0.75139996284325938), (17, 0.15532052838046587), (7, 0.020039824054571345)]
/government/speeches/implications-of-the-gulf-of-mexico-oil-spill-for-the-uk-the-rt-hon-chris-huhne-mp-oral-parliamentary-statement,[(0, 0.84794539924997814), (7, 0.040260803341929545), (17, 0.039447161325976234)]
/government/news/10-million-grants-for-uk-offshore-wind-technology,[(0, 0.91593506472933661), (17, 0.024529921195444136), (5, 0.014425021588763864)]
/government/news/200m-funding-boost-for-green-deal,[(0, 0.32231281131401784), (6, 0.30028999922922428), (7, 0.18235519644378784)]
/government/news/20million-marine-scheme-now-open,[(0, 0.79227279414711449), (17, 0.083391809764494881), (19, 0.082372653857780476)]
/government/news/30-million-announced-for-community-green-schemes-and-public-sector-energy-efficiency,[(12, 0.56615193550839604), (0, 0.15471151105963019), (17, 0.10667572752516014)]
/government/news/4m-for-nuclear-security-abroad,[(0, 0.8747293516187663), (17, 0.058458394581217175), (7, 0.014202819117625715)]
/government/news/2008-carbon-dioxide-emissions-at-local-authority-and-government-office-region-level,[(0, 0.74275849494457369), (17, 0.13036266832965276), (19, 0.10562883668571599)]
/government/news/2010-uk-greenhouse-gas-emissions-final-figures-statistical-release,[(0, 0.62552935773215268), (17, 0.26716332115012514), (7, 0.050755536446465042)]
/government/news/2011-annual-energy-statement,[(0, 0.74665695306763813), (17, 0.10580903140746703), (7, 0.053389184820764858)]
/government/news/350-earth-climate-art-project,[(0, 0.91358471951068354), (17, 0.02647152186750823), (6, 0.026345625201344473)]
/government/news/a-vision-for-bioenergy,[(0, 0.78545032333045384), (17, 0.10156087256770854), (19, 0.030962228311961514)]
/government/news/action-plan-for-microgeneration-published-today,[(0, 0.7999671447669463), (17, 0.084577474233014066), (19, 0.04497130971814739)]
/government/news/all-island-approach-to-open-up-renewables-opportunities,[(0, 0.82146184028848279), (17, 0.064644162566646859), (12, 0.026494070140207618)]
/government/news/anaerobic-digestion-realising-the-potential,[(19, 0.7798062626040051), (17, 0.19974529813274566), (0, 0.016400820204003064)]
/government/news/anaerobic-digestion-strategy-launched-statement-by-greg-barker,[(19, 0.74131660208709138), (17, 0.19143666481156907), (0, 0.05011266534982018)]
/government/news/annual-energy-statement-oral-statement-by-the-rt-hon-chris-huhne-mp-27-july-2010,[(0, 0.71613989700331304), (17, 0.15744737567663084), (7, 0.080511303500716599)]
/government/news/appointment-to-the-gas-and-electricity-markets-authority,[(8, 0.81569201249079448), (17, 0.057326759873026135), (0, 0.049623258402194101)]
/government/news/appointments-to-ofgems-board,[(0, 0.71572761643989968), (17, 0.073797567058519781), (8, 0.05260264278630937)]
/government/news/article-by-the-ministers-of-foreign-affairs-of-the-green-group,[(0, 0.70923128100192789), (17, 0.076733103663633354), (6, 0.065344450569126411)]
/government/news/barker-backs-brit-business-on-us-green-trade-mission,[(0, 0.71174041755288975), (19, 0.098738668141279323), (17, 0.083875159061773993)]
/government/news/barker-calls-for-water-mill-renaissance,[(0, 0.66848855394729467), (19, 0.17619735954199578), (17, 0.055228407480601087)]
/government/news/barker-leads-green-trade-mission-to-usa,[(0, 0.71897656375189811), (17, 0.093970921891488188), (19, 0.090683324894242939)]
/government/news/barker-boom-and-bust-for-solar-must-be-avoided,[(0, 0.88361768623622972), (17, 0.032362468226553719), (19, 0.024821815602754958)]
/government/news/better-billing-open-letter-to-energy-companies-from-the-rt-hon-chris-huhne-mp,[(0, 0.83032292726829726), (7, 0.038194568681160966), (6, 0.038017310409763382)]
/government/news/big-energy-week,[(0, 0.82964295564991841), (7, 0.063050222404106043), (15, 0.042628460139270144)]
/government/news/blocks-away-excellent-results-for-latest-offshore-oil-and-gas-licensing-round,[(0, 0.75750636284890638), (12, 0.090578674649456195), (17, 0.058462844842808344)]
/government/news/bristol-is-front-runner-to-cash-in-on-new-government-rules-allowing-councils-to-sell-electricity,[(0, 0.74341051582672835), (17, 0.12128927628542555), (19, 0.052559333339198343)]
/government/news/britains-solar-energy-boom-is-built-on-unsustainable-foundations-guardian-article-by-greg-barker,[(0, 0.80748397788470294), (17, 0.11220825423299917), (7, 0.039094946092589074)]
/government/news/brits-insulate-for-winter-as-huhne-turns-up-heat-on-big-6,[(0, 0.80850992825597878), (17, 0.073147449006263243), (7, 0.0564408461105846)]
/government/news/call-for-proposals-for-ner300-funding-published,[(0, 0.61445684264823774), (1, 0.25924371927849121), (7, 0.07755059325400579)]
/government/news/cancun-breakthrough-puts-climate-deal-back-on-track,[(0, 0.81195441549566327), (17, 0.071079243894051181), (7, 0.028467557274720525)]
/government/news/capital-markets-in-the-spotlight-in-fight-against-climate-change,[(19, 0.62064610878928284), (0, 0.21835179662372159), (15, 0.063410304213144073)]
/government/news/carbon-capture-and-storage-cost-reduction-task-force-appoints-supremo,[(0, 0.85647419245181533), (17, 0.093446933676740965), (8, 0.025650130286145215)]
/government/news/carbon-capture-and-storage-industry-day,[(0, 0.43341715189146546), (12, 0.36645551209047728), (17, 0.14389185882290192)]
/government/news/ccc-advises-government-to-focus-on-meeting-the-current-2020-renewable-energy-target-rather-than-raise-it,[(8, 0.7440888058336248), (0, 0.20771210628074027), (17, 0.035699087870990326)]
/government/news/ccc-produces-its-second-annual-report-to-parliament,[(8, 0.55315117323652108), (0, 0.32530283770209822), (17, 0.10081428173156846)]
/government/news/ccc-publishes-its-fourth-carbon-budget-report,[(0, 0.56236037634132008), (7, 0.29352538019070157), (8, 0.063000434343333842)]
/government/news/ccs-competition-launched-as-government-sets-out-long-term-plans,[(0, 0.82732720256919645), (17, 0.10006138905956333), (8, 0.022688115778491245)]
/government/news/certainty-for-solar,[(0, 0.79087689311365206), (17, 0.072590827512313605), (19, 0.069729375095131746)]
/government/news/chair-appointed-for-offshore-wind-cost-cutting-task-force,[(0, 0.82686948424155782), (17, 0.091898095397904389), (13, 0.019062507720805855)]
/government/news/charles-hendry-approves-kent-power-station-with-enough-power-to-supply-1-5-million-homes,[(0, 0.82632641775266058), (17, 0.080155046176014821), (12, 0.034330978359711287)]
/government/news/charles-hendry-at-the-international-energy-forum,[(0, 0.80828032751653056), (17, 0.093345976280525406), (7, 0.043840376791450093)]
/government/news/charles-hendry-comment-on-horizon-nuclear-power,[(0, 0.82291689910278176), (8, 0.10376203929977183), (17, 0.05207106157803619)]
/government/news/charles-hendry-on-north-england-clean-energy-visit,[(0, 0.85832554294444463), (17, 0.058584167588847547), (9, 0.0314579695028471)]
/government/news/charles-hendry-sees-midlands-manufacturing-in-action,[(0, 0.87644595902925682), (17, 0.079641445877598957), (13, 0.018809462573236731)]
/government/news/charles-hendry-sets-out-new-approach-to-onshore-wind-westminster-hall-debate,[(0, 0.80791759086004511), (17, 0.12478839184955774), (7, 0.022142045101769432)]
/government/news/charles-hendry-visit-shows-scottish-green-growth-in-action,[(0, 0.84780389977620363), (19, 0.051946007481558414), (17, 0.040927088639303541)]
/government/news/charles-hendry-written-ministerial-statement-on-nuclear-energy-matters,[(0, 0.83042752827214728), (17, 0.071980725680664895), (9, 0.034154434184444894)]
/government/news/charles-hendry-written-ministerial-statement-publication-of-new-nuclear-waste-and-decommissioning-financing,[(0, 0.78244277994786948), (8, 0.086016521695909676), (17, 0.057278318577609816)]
/government/news/charles-hendrys-article-in-the-energy-focus-journal-december-2010-edition,[(0, 0.75869262537592963), (17, 0.11611199674377483), (7, 0.040585811041480048)]
/government/news/charles-hendrys-article-on-guardian-co-uk,[(0, 0.71377891308683439), (13, 0.10017213984114172), (18, 0.07135215834565839)]
/government/news/charles-hendrys-letter-to-the-times-7-april-2011,[(0, 0.34733569283917232), (8, 0.3240800780139908), (17, 0.24176305898956041)]
/government/news/charles-hendrys-written-ministerial-statement-on-the-statutory-security-of-supply-report,[(0, 0.82790974441861021), (7, 0.072775051530268323), (17, 0.070365819425618342)]
/government/news/charles-hendrys-clean-energy-visit-to-belfast,[(0, 0.82534304600838471), (17, 0.065746988994370772), (5, 0.035696086619633444)]
/government/news/the-rt-hon-chris-huhne-mp-address-to-vestas-workers,[(0, 0.77346389649932779), (17, 0.1115180872383259), (7, 0.051528325134281225)]
/government/news/the-rt-hon-chris-huhne-mp-and-eu-environment-ministers-letter-in-the-guardian,[(0, 0.81559927377162067), (17, 0.1189738291565464), (7, 0.02074776591640521)]
/government/news/the-rt-hon-chris-huhne-mp-answers-questions-to-financial-times-blog,[(0, 0.91783002335453723), (17, 0.032939618266410925), (8, 0.031887850528055879)]
/government/news/the-rt-hon-chris-huhne-mp-article-in-the-northern-echo,[(7, 0.44525084443064739), (0, 0.32775016231422971), (17, 0.0920933660212436)]
/government/news/the-rt-hon-chris-huhne-mp-article-on-shale-gas-for-the-daily-telegraph,[(0, 0.80755556707225151), (17, 0.090889526657250017), (13, 0.04491396083327176)]
/government/news/the-rt-hon-chris-huhne-mp-article-on-the-fourth-carbon-budget,[(0, 0.82210910603744036), (17, 0.098806782198150603), (6, 0.022234533889061596)]
/government/news/the-rt-hon-chris-huhne-mp-attends-first-eu-climate-meeting,[(0, 0.85229707663188803), (17, 0.059866839081060684), (7, 0.029833886392831497)]
/government/news/the-rt-hon-chris-huhne-mp-calls-for-renewed-focus-on-climate-finance,[(0, 0.82960271396621632), (6, 0.042985191550184432), (7, 0.041496396823276757)]
/government/news/the-rt-hon-chris-huhne-mp-comment-on-edf-domestic-gas-price-announcement,[(0, 0.9080916081446796), (14, 0.026973683313105512), (15, 0.015917355493524719)]
/government/news/the-rt-hon-chris-huhne-mp-comment-on-publication-of-provisional-greenhouse-gas-emissions-statistics-for-2010,[(0, 0.60553274224422649), (7, 0.23085797038079273), (17, 0.12601609512938591)]
/government/news/the-rt-hon-chris-huhne-mp-letter-to-lord-lawson-and-lord-turnbull,[(0, 0.76311848453263542), (17, 0.088959679438474201), (8, 0.07210098009746288)]
/government/news/the-rt-hon-chris-huhne-mp-live-webinar-with-stop-climate-chaos,[(0, 0.91511228483631457), (4, 0.025023739563511845), (2, 0.013805171751932485)]
/government/news/the-rt-hon-chris-huhne-mp-meets-with-energy-suppliers,[(0, 0.83020035643275525), (17, 0.073860973714967915), (7, 0.043992103024576241)]
/government/news/the-rt-hon-chris-huhne-mp-on-court-of-appeal-decision-on-feed-in-tariffs,[(0, 0.56091214533668265), (12, 0.38458768269953886), (19, 0.033926278343136967)]
/government/news/the-rt-hon-chris-huhne-mp-response-to-climate-change-committee-report,[(0, 0.51617270422118511), (8, 0.30042014044485688), (17, 0.14985348087691006)]
/government/news/the-rt-hon-chris-huhne-mp-response-to-failure-to-reach-agreement-at-eu-environment-council,[(0, 0.86482968559427154), (17, 0.059492907547958163), (9, 0.037637706024766807)]
/government/news/the-rt-hon-chris-huhne-mp-response-to-ofgem-announcement-on-overhaul-of-retail-energy-market,[(0, 0.83052789463958476), (17, 0.10066609614384567), (8, 0.043458507333128567)]
/government/news/the-rt-hon-chris-huhne-mp-response-to-ofgem-consultation-on-making-energy-suppliers-give-30-days-notice-of-price-rises,[(0, 0.86458225643522413), (7, 0.052184634949659643), (17, 0.048040448131950991)]
/government/news/the-rt-hon-chris-huhne-mp-response-to-the-world-environment-day-campaign,[(0, 0.74102883816042675), (9, 0.1438385469168306), (17, 0.069128018542983879)]
/government/news/the-rt-hon-chris-huhne-mp-statement-following-british-gas-price-announcement,[(0, 0.8730606882990537), (17, 0.065863412658934334), (7, 0.035729280331058086)]
/government/news/the-rt-hon-chris-huhne-mp-statement-responding-to-scottish-power-announcement,[(0, 0.79277909004531311), (7, 0.15139218665171125), (5, 0.028045914443894853)]
/government/news/the-rt-hon-chris-huhne-mp-to-talk-energy-security-and-climate-change-in-first-visit-to-china-since-appointment,[(0, 0.86068348727665733), (17, 0.058842554021959363), (7, 0.025174784512644707)]
/government/news/the-rt-hon-chris-huhne-mp-visits-china,[(0, 0.79954677856031708), (17, 0.094639655856919913), (7, 0.072358018347864816)]
/government/news/the-rt-hon-chris-huhne-mp-visits-the-isle-of-wight,[(0, 0.88022549058552824), (12, 0.04284261170442407), (17, 0.035936508137486958)]
/government/news/the-rt-hon-chris-huhne-mp-visits-yorkshire-and-the-north-east,[(0, 0.76705045156533691), (7, 0.074473977306688019), (15, 0.066824359910675132)]
/government/news/the-rt-hon-chris-huhne-mp-welcomes-confirmation-of-energy-bill-in-queens-speech,[(7, 0.55667819405539432), (0, 0.25697045304391725), (17, 0.12589355711508229)]
/government/news/the-rt-hon-chris-huhne-mp-welcomes-european-commission-paper-on-tackling-carbon-emissions,[(0, 0.94537836117720853), (8, 0.012933986406565108), (12, 0.011335568907817162)]
/government/news/the-rt-hon-chris-huhne-mps-article-in-energy-and-environment-management-magazine,[(7, 0.45102797204744094), (0, 0.31141153969100427), (17, 0.13022144058673582)]
/government/news/the-rt-hon-chris-huhne-mps-article-in-the-daily-telegraph-16-december-2010,[(0, 0.82612432293954596), (17, 0.096959545464621572), (7, 0.02433353409635889)]
/government/news/the-rt-hon-chris-huhne-mps-article-in-the-independent-on-sunday,[(0, 0.77246755673408241), (17, 0.085677848398200973), (19, 0.029680409168955688)]
/government/news/the-rt-hon-chris-huhne-mps-article-in-the-telegraph,[(0, 0.74162371136745142), (17, 0.13687666904183082), (8, 0.031325349467446549)]
/government/news/the-rt-hon-chris-huhne-mps-article-in-the-western-morning-news-and-western-daily-press,[(0, 0.74435724169813522), (17, 0.12929666765003189), (6, 0.049122661005742398)]
/government/news/the-rt-hon-chris-huhne-mps-article-published-in-the-telegraph-on-17-july-2010,[(0, 0.63631613063912951), (17, 0.19958522721858304), (7, 0.078337427377273186)]
/government/news/the-rt-hon-chris-huhne-mps-editorial-published-in-the-sun,[(0, 0.87204216526438294), (7, 0.052111726650530876), (17, 0.02934278509854249)]
/government/news/the-rt-hon-chris-huhne-mps-letter-to-the-guardian-about-the-emissions-performance-standard-17-august-2010,[(0, 0.83879938119580155), (17, 0.11570944055203344), (6, 0.028470213175504001)]
/government/news/the-rt-hon-chris-huhne-mps-response-to-eu-commission-2050-low-carbon-roadmap-publication,[(0, 0.58409972019923817), (8, 0.22325372452092651), (17, 0.16436212476678705)]
/government/news/the-rt-hon-chris-huhne-mps-response-to-the-climate-change-committees-second-annual-progress-report,[(0, 0.51861639106887814), (8, 0.25047482247142872), (17, 0.19528378656568882)]
/government/news/the-rt-hon-chris-huhne-mps-statement-following-incident-at-kellingley-colliery-on-27-september-2011,[(0, 0.87138565293838011), (11, 0.046301552489584105), (9, 0.029285714412030376)]
/government/news/the-rt-hon-chris-huhne-mps-statement-on-centrica-statoil-deal,[(0, 0.8239200434358418), (17, 0.074249759215259725), (14, 0.037654320721180648)]
/government/news/the-rt-hon-chris-huhne-mps-statement-on-edf-price-rise,[(0, 0.89015517998747895), (17, 0.053761412690385438), (7, 0.033374590554774097)]
/government/news/the-rt-hon-chris-huhne-mps-statement-on-ofgem-announcement-about-energy-billing,[(0, 0.82549822554885233), (8, 0.081924462504722059), (17, 0.054518897718183648)]
/government/news/the-rt-hon-chris-huhne-mps-statement-on-the-first-day-of-the-un-climate-change-talks-in-cancun,[(6, 0.59937314976376588), (0, 0.34076150240614589), (15, 0.026119865430662761)]
/government/news/the-rt-hon-chris-huhne-mps-written-ministerial-statement,[(0, 0.80194647770897243), (17, 0.055906500705854505), (12, 0.045605487010024932)]
/government/news/the-rt-hon-chris-huhne-mps-written-ministerial-statement-on-the-hills-fuel-poverty-review-interim-report,[(0, 0.83561532441439346), (7, 0.066175834755811416), (17, 0.042340991551070947)]
/government/news/clegg-and-huhne-set-out-government-commitment-to-renewables,[(0, 0.39380440400697647), (12, 0.28713483852629956), (17, 0.26382025055514807)]
/government/news/climate-change-minister-sets-out-vision-for-local-energy-economies,[(0, 0.72955507779509388), (17, 0.10215060131348465), (19, 0.098063036199707312)]
/government/news/climate-change-there-is-no-plan-b,[(0, 0.85854008775049595), (17, 0.059628597876210797), (8, 0.040748181063966951)]
/government/news/climate-choir,[(8, 0.56339004101898282), (0, 0.25380811608006137), (19, 0.093925211329671673)]
/government/news/coalition-announces-transformation-of-power-market,[(0, 0.78088962045961707), (17, 0.095284102428853296), (8, 0.034906328832004833)]
/government/news/coalition-of-world-energy-ministers-commit-to-improvements-in-energy-efficiency-renewable-energy-energy-access,[(0, 0.90156801078499149), (7, 0.02935490298861677), (5, 0.013573688990202811)]
/government/news/coalition-sets-out-energy-policy-as-new-analysis-points-to-scale-of-2050-challenge,[(0, 0.76694812103215293), (17, 0.10929535295492659), (7, 0.042008889892675129)]
/government/news/comments-sought-on-recommendations-from-independent-experts-on-shale-gas-and-fracking,[(0, 0.73912063860313348), (13, 0.11647382566450852), (9, 0.047167215928452515)]
/government/news/consent-given-for-4-5-billion-clair-ridge-development,[(0, 0.84061663355997551), (17, 0.097326431692601328), (4, 0.027283809657580246)]
/government/news/consultation-on-draft-national-policy-statements-for-energy,[(12, 0.4496149699152282), (0, 0.24299534101103173), (17, 0.14956626746630258)]
/government/news/consultation-on-management-of-the-uks-plutonium-stocks-written-ministerial-statements-by-charles-hendry-and-lord-marland,[(0, 0.5294519768141388), (17, 0.19379611345219297), (15, 0.17557544892456023)]
/government/news/consumer-energy-summit,[(0, 0.85645028981593752), (17, 0.075510803791205089), (7, 0.019033355964556433)]
/government/news/coryton-refinery-agreement-charles-hendry-statement,[(0, 0.85787296641168509), (17, 0.095703173778973721), (15, 0.017517601835931675)]
/government/news/cpsl-interview-with-christiana-figueres,[(0, 0.84545195040454013), (15, 0.10431203413198141), (7, 0.035580843047891705)]
/government/news/crc-simplified-to-save-businesses-millions,[(0, 0.64705246384285831), (17, 0.13673926973095551), (13, 0.13592419146396886)]
/government/news/cuadrilla-s-geomechanical-study-on-shale-gas-statement-by-charles-hendry,[(13, 0.41862603276341742), (0, 0.3898021698607898), (7, 0.082039620826131879)]
/government/news/cutting-central-government-emissions-by-10-in-12-months,[(0, 0.6662319366838314), (17, 0.24165755684724105), (7, 0.028442398530366769)]
/government/news/cutting-edge-uk-energy-projects-in-running-for-eu-funding,[(0, 0.83574446042738171), (17, 0.08056096201117674), (12, 0.023860322455085004)]
/government/news/cymeradwyo-cynllun-iaith-gymraeg-y-decc,[(0, 0.96349132312237362), (6, 0.034449180310095105)]
/government/news/dame-elizabeth-nevilles-appointment-to-the-civil-nuclear-police-authority,[(0, 0.72748739481512981), (11, 0.094255227891463775), (17, 0.071460735468996062)]
/government/news/davey-puts-energy-saving-at-heart-of-strategy,[(0, 0.77196332754835451), (17, 0.094971604369978549), (7, 0.062731834047755244)]
/government/news/davey-sets-out-measures-to-provide-certainty-to-gas-investors,[(0, 0.82286763827621767), (17, 0.09139386286687734), (7, 0.022984573082100571)]
/government/news/davey-to-host-international-clean-energy-talks,[(0, 0.77816949735462648), (17, 0.071366185616868319), (5, 0.037500201987766504)]
/government/news/davey-climate-change-policies-could-halve-negative-impacts-of-energy-price-shocks,[(0, 0.71271770541972923), (17, 0.1199320407902576), (7, 0.099696363426939896)]
/government/news/davey-electricity-market-reforms-will-keep-the-lights-on-bills-down-and-air-clean,[(0, 0.77476433472989137), (17, 0.12408407956508169), (7, 0.044165037164958967)]
/government/news/davey-next-steps-on-collective-purchasing-for-a-better-energy-deal,[(0, 0.77512162082669467), (17, 0.1196565397808958), (8, 0.038248820996539673)]
